appl_id,subproject_id,faculty_name,rush_dept,pi_full_name,pi_match_type,is_contact_pi,fiscal_year,project_num,core_project_num,activity_code,agency,award_amount,is_active,project_title,organization,project_start_date,project_end_date
10593786,,,,Xiaohong Joe  Zhou,unmatched,false,2022,3UM1NS112874-03S1,UM1NS112874,UM1,NINDS,2694707,false,Transition from Acute to Chronic Pain in Total Knee Arthroplasty Patients: Identifying Resilience and Vulnerability Profiles,RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2025-07-31T00:00:00
10524888,,Aron Buchman,Neurological Sciences,ARON S BUCHMAN,exact_first_last,true,2022,1R01AG079133-01,R01AG079133,R01,NIA,582737,false,Thinking about walking: Can digital phenotyping of mobility improve the prediction of Alzheimer's dementia and inform on the pathologies and proteins contributing to this association?,RUSH UNIVERSITY MEDICAL CENTER,2022-09-01T00:00:00,2027-05-31T00:00:00
10472763,9799,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2022,5P30AG072975-02,P30AG072975,P30,NIA,266115,false,Core A: Administrative Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10472767,9802,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2022,5P30AG072975-02,P30AG072975,P30,NIA,384650,false,Core D: Neuropathology Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10488592,8652,,,Anne-Marie  Malfait,unmatched,true,2022,5P30AR079206-02,P30AR079206,P30,NIAMS,337199,false,Administrative Core A,RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
10488613,8654,,,RICHARD J MILLER,unmatched,true,2022,5P30AR079206-02,P30AR079206,P30,NIAMS,272440,false,Neurobiology Core C,RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
10472770,9804,Konstantinos Arfanakis,Diagnostic Radiology & Nuclear Medicine,Konstantinos  Arfanakis,exact_first_last,true,2022,5P30AG072975-02,P30AG072975,P30,NIA,313998,false,Core F: Biomarker/Neuroimaging Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10336445,,,,ROBIN M VOIGT-ZUWALA,unmatched,true,2022,5R01AG056653-05,R01AG056653,R01,NIA,603778,false,Microbiota-Brain Axis in Alzheimer's Disease: MIND Diet-Induced Effects,RUSH UNIVERSITY MEDICAL CENTER,2018-04-01T00:00:00,2025-01-31T00:00:00
10346329,,,,DEBORAH A HALL,ambiguous_first_last,true,2022,1R01NS125294-01,R01NS125294,R01,NINDS,738845,false,"Racial Disparities in Parkinson Disease- Clinical Phenotype, Management and Genetics",RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2027-03-31T00:00:00
10346329,,,,LISA M. SHULMAN,unmatched,false,2022,1R01NS125294-01,R01NS125294,R01,NINDS,738845,false,"Racial Disparities in Parkinson Disease- Clinical Phenotype, Management and Genetics",RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2027-03-31T00:00:00
10363147,,,,Latha  Valluripalli Soorya,unmatched,true,2022,1R01HD107522-01,R01HD107522,R01,NICHD,813396,false,Promoting Prosocial Behavior in Syndromic Intellectual and Developmental Disabilities,RUSH UNIVERSITY MEDICAL CENTER,2022-07-15T00:00:00,2025-06-30T00:00:00
10363147,,,,Allison Leigh Wainer,unmatched,false,2022,1R01HD107522-01,R01HD107522,R01,NICHD,813396,false,Promoting Prosocial Behavior in Syndromic Intellectual and Developmental Disabilities,RUSH UNIVERSITY MEDICAL CENTER,2022-07-15T00:00:00,2025-06-30T00:00:00
10421966,,Monique Reed,College of Nursing,Monique A Reed,exact_first_last,true,2022,1R01DK132698-01,R01DK132698,R01,NIDDK,330742,false,Black Girls Move: A Daughter/Mother Intervention to Prevent Obesity by Increasing Physical Activity and Improving Dietary Intake among Black Adolescent Daughters,RUSH UNIVERSITY MEDICAL CENTER,2022-05-15T00:00:00,2025-04-30T00:00:00
10379319,,Amanda R. Mathew,Family & Preventive Medicine,Amanda R Mathew,exact_first_last,true,2022,5R03HL156941-02,R03HL156941,R03,NHLBI,84471,false,Optimizing self-management COPD treatment through the American Lung Association Helpline,RUSH UNIVERSITY MEDICAL CENTER,2021-04-01T00:00:00,2024-03-31T00:00:00
10380166,,,,RICHARD J MILLER,unmatched,false,2022,5R01AR064251-09,R01AR064251,R01,NIAMS,647585,false,Osteoarthritis Progression And Sensory Pathway Alterations,RUSH UNIVERSITY MEDICAL CENTER,2013-05-01T00:00:00,2024-03-31T00:00:00
10380166,,,,Anne-Marie  Malfait,unmatched,true,2022,5R01AR064251-09,R01AR064251,R01,NIAMS,647585,false,Osteoarthritis Progression And Sensory Pathway Alterations,RUSH UNIVERSITY MEDICAL CENTER,2013-05-01T00:00:00,2024-03-31T00:00:00
10316218,,Melissa Lamar,Psychiatry & Behavioral Sciences,Melissa  Lamar,exact_first_last,true,2022,5R01AG062711-03,R01AG062711,R01,NIA,741805,false,Culturally relevant contributors to cognitive and MRI changes in older Latinos,RUSH UNIVERSITY MEDICAL CENTER,2020-01-01T00:00:00,2024-11-30T00:00:00
10323263,,Jitesh Pratap,Anatomy & Cell Biology,Jitesh  Pratap,exact_first_last,true,2022,5R21CA245609-03,R21CA245609,R21,NCI,40436,false,Regulation of autophagy in bone metastasis,RUSH UNIVERSITY MEDICAL CENTER,2019-12-01T00:00:00,2022-11-30T00:00:00
10368112,,Eunsil Hahm,Internal Medicine,Eunsil  Hahm,exact_first_last,true,2022,5R01DK125394-02,R01DK125394,R01,NIDDK,366978,false,The role of ICOSL in renal protection,RUSH UNIVERSITY MEDICAL CENTER,2021-03-08T00:00:00,2025-02-28T00:00:00
10376871,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2022,5R01AG067482-03,R01AG067482,R01,NIA,1372405,false,Characterizing TDP-43 related hippocampal degeneration and memory loss in aging,RUSH UNIVERSITY MEDICAL CENTER,2020-06-01T00:00:00,2025-03-31T00:00:00
10484086,,,,Joao Filipe  Inacio Mamede,unmatched,true,2022,1R21MH129205-01A1,R21MH129205,R21,NIMH,260223,false,HIV innate sensing in glial cells and inflammation,RUSH UNIVERSITY MEDICAL CENTER,2022-05-09T00:00:00,2024-04-30T00:00:00
10548410,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2022,1R01AR081151-01A1,R01AR081151,R01,NIAMS,417803,false,Bone and fat cross-talk in antiretroviral therapy (ART) treated HIV patients,RUSH UNIVERSITY MEDICAL CENTER,2022-09-01T00:00:00,2027-07-31T00:00:00
10440442,,Patricia Boyle,Psychiatry & Behavioral Sciences,PATRICIA A BOYLE,exact_first_last,true,2022,5R01AG060376-05,R01AG060376,R01,NIA,674456,true,Epidemiology of racial differences in decision making among older adults,RUSH UNIVERSITY MEDICAL CENTER,2018-09-15T00:00:00,2026-06-30T00:00:00
10459522,,Francine Grodstein,Internal Medicine,FRANCINE  GRODSTEIN,exact_first_last,true,2022,5R01AG069904-02,R01AG069904,R01,NIA,935631,false,A Novel Epigenetic Clock for Brain Aging,RUSH UNIVERSITY MEDICAL CENTER,2021-08-01T00:00:00,2027-04-30T00:00:00
10459522,,,,Bernardo  Lemos,unmatched,false,2022,5R01AG069904-02,R01AG069904,R01,NIA,935631,false,A Novel Epigenetic Clock for Brain Aging,RUSH UNIVERSITY MEDICAL CENTER,2021-08-01T00:00:00,2027-04-30T00:00:00
10496550,,,,Laura  Tran,unmatched,true,2022,5F31AA029631-02,F31AA029631,F31,NIAAA,46752,false,Impact of Peripheral Circadian Misalignment on Resiliency of Intestinal Barrier Function to Alcohol,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2023-08-31T00:00:00
10330596,,,,Garth R Swanson,unmatched,true,2022,5R01DK124280-02,R01DK124280,R01,NIDDK,588018,false,The Impact of Circadian Misalignment on Colonic Barrier Homeostasis in Ulcerative Colitis,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2025-01-31T00:00:00
10440256,,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2022,5R01AG017917-19,R01AG017917,R01,NIA,2998331,false,Epidemiologic Study of Neural Reserve and Neurobiology of Aging,RUSH UNIVERSITY MEDICAL CENTER,2001-09-30T00:00:00,2024-05-31T00:00:00
10512245,,,,Mahboobeh  Mahdavinia,unmatched,true,2022,1R03TR004005-01A1,R03TR004005,R03,NCATS,79000,false,Cognitive Impairment in Chronic Rhinosinusitis,RUSH UNIVERSITY MEDICAL CENTER,2022-07-04T00:00:00,2024-06-30T00:00:00
10472765,9800,Lisa Barnes,Neurological Sciences,Lisa L Barnes,exact_first_last,true,2022,5P30AG072975-02,P30AG072975,P30,NIA,380254,false,Core B: Clinical Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10472768,9803,,,Crystal M. Glover,unmatched,true,2022,5P30AG072975-02,P30AG072975,P30,NIA,160140,false,"Core E: Outreach, Recruitment, and Engagement Core",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10472772,9805,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2022,5P30AG072975-02,P30AG072975,P30,NIA,706500,false,Core H: Religious Orders Study Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10088484,,,,Susan Weber Buchholz,unmatched,true,2021,5R01NR017635-04,R01NR017635,R01,NINR,429496,false,Testing Adaptive Interventions to Improve Physical Activity for Sedentary Women,RUSH UNIVERSITY MEDICAL CENTER,2018-03-15T00:00:00,2023-07-31T00:00:00
10088484,,Manju Daniel,College of Nursing,Manju Naresh Daniel,exact_first_last,false,2021,5R01NR017635-04,R01NR017635,R01,NINR,429496,false,Testing Adaptive Interventions to Improve Physical Activity for Sedentary Women,RUSH UNIVERSITY MEDICAL CENTER,2018-03-15T00:00:00,2023-07-31T00:00:00
10134185,,Liudmila Romanova,Neurological Sciences,LIUDMILA G ROMANOVA,exact_first_last,true,2021,5K01AG062789-03,K01AG062789,K01,NIA,124850,false,Establishing the role of lymphatic clearance of amyloid beta in Alzheimer's disease,RUSH UNIVERSITY MEDICAL CENTER,2019-07-01T00:00:00,2022-03-31T00:00:00
10155585,,,,Allison Leigh Wainer,unmatched,true,2021,5R01MH122726-02,R01MH122726,R01,NIMH,685559,false,3/4: Improving the Part C Early Intervention Service Delivery System for Children with ASD: A Randomized Clinical Trial,RUSH UNIVERSITY MEDICAL CENTER,2020-06-01T00:00:00,2025-05-31T00:00:00
10371600,,,,Colleen  Stiles-Shields,unmatched,true,2021,1K08MH125069-01A1,K08MH125069,K08,NIMH,150102,false,Supporting Mental Health in Underserved Youth: Engagement with Digital Mental Health Technologies in Pediatric Primary Care,RUSH UNIVERSITY MEDICAL CENTER,2021-09-13T00:00:00,2025-08-31T00:00:00
10327943,,,,Xian-Ming  Chen,unmatched,true,2021,7R01AI136877-05,R01AI136877,R01,NIAID,392500,false,LincRNAs in Mucosal Defense to AIDS Opportunistic Pathogen Cryptosporidium,RUSH UNIVERSITY MEDICAL CENTER,2017-11-06T00:00:00,2022-10-31T00:00:00
10237350,,Patricia Boyle,Psychiatry & Behavioral Sciences,PATRICIA A BOYLE,exact_first_last,true,2021,5R01AG060376-04,R01AG060376,R01,NIA,681116,false,Epidemiology of racial differences in decision making among older adults,RUSH UNIVERSITY MEDICAL CENTER,2018-09-15T00:00:00,2023-06-30T00:00:00
10246382,,Amanda R. Mathew,Family & Preventive Medicine,Amanda R Mathew,exact_first_last,true,2021,5K23HL138165-06,K23HL138165,K23,NHLBI,148123,false,Addressing Psychological Risk Factors Underlying Smoking Persistence in COPD Patients,RUSH UNIVERSITY MEDICAL CENTER,2018-11-01T00:00:00,2023-07-31T00:00:00
10324243,,,,Xian-Ming  Chen,unmatched,true,2021,7R01AI116323-07,R01AI116323,R01,NIAID,443276,false,Molecular basis of intestinal cryptosporidiosis,RUSH UNIVERSITY MEDICAL CENTER,2015-02-04T00:00:00,2026-02-28T00:00:00
10174691,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2021,5R01AG067482-02,R01AG067482,R01,NIA,1331164,false,Characterizing TDP-43 related hippocampal degeneration and memory loss in aging,RUSH UNIVERSITY MEDICAL CENTER,2020-06-01T00:00:00,2025-03-31T00:00:00
10214533,,Michael Fill,Physiology & Biophysics,Michael  Fill,exact_first_last,false,2021,5R01AR071381-05,R01AR071381,R01,NIAMS,483172,false,The HH: A Large Cohort of Patients with Congenital Myopathies of Uncertain Etiology,RUSH UNIVERSITY MEDICAL CENTER,2017-09-01T00:00:00,2023-07-31T00:00:00
10214533,,,,Sheila  Riazi,unmatched,false,2021,5R01AR071381-05,R01AR071381,R01,NIAMS,483172,false,The HH: A Large Cohort of Patients with Congenital Myopathies of Uncertain Etiology,RUSH UNIVERSITY MEDICAL CENTER,2017-09-01T00:00:00,2023-07-31T00:00:00
10214533,,Eduardo Rios,Physiology & Biophysics,Eduardo  Rios,exact_first_last,true,2021,5R01AR071381-05,R01AR071381,R01,NIAMS,483172,false,The HH: A Large Cohort of Patients with Congenital Myopathies of Uncertain Etiology,RUSH UNIVERSITY MEDICAL CENTER,2017-09-01T00:00:00,2023-07-31T00:00:00
10236538,,,,Serdar E. Bulun,unmatched,false,2021,5R21TR003105-02,R21TR003105,R21,NCATS,35056,false,Gut Microbiome and Steroid Hormones,RUSH UNIVERSITY MEDICAL CENTER,2020-08-11T00:00:00,2021-12-04T00:00:00
10236538,,Ece A. Mutlu,Internal Medicine,ECE A. MUTLU,exact_first_last,true,2021,5R21TR003105-02,R21TR003105,R21,NCATS,35056,false,Gut Microbiome and Steroid Hormones,RUSH UNIVERSITY MEDICAL CENTER,2020-08-11T00:00:00,2021-12-04T00:00:00
10249066,,Neelum T. Aggarwal,Neurological Sciences,NEELUM T. AGGARWAL,exact_first_last,true,2021,5R01AG062637-02,R01AG062637,R01,NIA,3558712,false,MIND DIET AND DEMENTIA PREVENTION IN ISCHEMIC STROKE PATIENTS,RUSH UNIVERSITY MEDICAL CENTER,2020-09-01T00:00:00,2026-05-31T00:00:00
10264493,,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2021,1P30AG072975-01,P30AG072975,P30,NIA,3127708,false,Rush Alzheimer's Disease Research Center,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10327881,,,,Elizabeth Mara Berry-Kravis,unmatched,true,2021,1U01DD001298-01,U01DD001298,U01,NCBDDD,800000,false,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-08-31T00:00:00
10327881,,,,Craig  Erickson,unmatched,false,2021,1U01DD001298-01,U01DD001298,U01,NCBDDD,800000,false,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-08-31T00:00:00
10327881,,,,Nicole Renee Tartaglia,unmatched,false,2021,1U01DD001298-01,U01DD001298,U01,NCBDDD,800000,false,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-08-31T00:00:00
10135806,,Aron Buchman,Neurological Sciences,ARON S BUCHMAN,exact_first_last,true,2021,5R01AG059732-03,R01AG059732,R01,NIA,46314,false,Elucidating the molecular drivers of impaired mobility within and outside the CNS in Alzheimer’s disease and related disorders,RUSH UNIVERSITY MEDICAL CENTER,2019-05-01T00:00:00,2024-02-29T00:00:00
10118999,,,,Garth R Swanson,unmatched,true,2021,1R01DK124280-01A1,R01DK124280,R01,NIDDK,601275,false,The Impact of Circadian Misalignment on Colonic Barrier Homeostasis in Ulcerative Colitis,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2025-01-31T00:00:00
10147615,,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2021,5R01AG015819-19,R01AG015819,R01,NIA,2884209,false,"Risk Factors, Pathology, and Clinical Expressions of AD",RUSH UNIVERSITY MEDICAL CENTER,1998-07-15T00:00:00,2024-04-30T00:00:00
10202489,,Kalipada Pahan,Neurological Sciences,KALIPADA  PAHAN,exact_first_last,true,2021,5R01AT010980-02,R01AT010980,R01,NCCIH,719572,false,Muscle building supplement HMB for remyelination,RUSH UNIVERSITY MEDICAL CENTER,2020-07-01T00:00:00,2025-06-30T00:00:00
10238857,,,,Stephen  Bruehl,unmatched,false,2021,5R01AT009680-04,R01AT009680,R01,NCCIH,761572,false,Evaluating Specific and Non-Specific Mechanisms in Two Distinct Complementary/Int,RUSH UNIVERSITY MEDICAL CENTER,2018-08-01T00:00:00,2024-07-31T00:00:00
10238857,,John W. Burns,Psychiatry & Behavioral Sciences,John W. Burns,exact_first_last,true,2021,5R01AT009680-04,R01AT009680,R01,NCCIH,761572,false,Evaluating Specific and Non-Specific Mechanisms in Two Distinct Complementary/Int,RUSH UNIVERSITY MEDICAL CENTER,2018-08-01T00:00:00,2024-07-31T00:00:00
10240577,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2021,5K01AR073923-03,K01AR073923,K01,NIAMS,124851,false,Sclerostin Regulation of Skeletal Mineralization and Phosphate Metabolism,RUSH UNIVERSITY MEDICAL CENTER,2019-09-01T00:00:00,2024-08-31T00:00:00
10264496,9801,Sue Leurgans,Neurological Sciences,Sue E. Leurgans,exact_first_last,true,2021,1P30AG072975-01,P30AG072975,P30,NIA,371305,false,Core C: Data Management and Statistical Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10264500,9805,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2021,1P30AG072975-01,P30AG072975,P30,NIA,706500,false,Core H: Religious Orders Study Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10090274,,,,Lena  Al-Harthi,unmatched,true,2021,1T32GM139785-01,T32GM139785,T32,NIGMS,155685,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2026-01-31T00:00:00
10090274,,,,GABRIELLA  CS-SZABO,unmatched,false,2021,1T32GM139785-01,T32GM139785,T32,NIGMS,155685,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2026-01-31T00:00:00
10090274,,,,Giselle  Sandi,unmatched,false,2021,1T32GM139785-01,T32GM139785,T32,NIGMS,155685,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2026-01-31T00:00:00
10117604,,Fredric Cohen,Physiology & Biophysics,FREDRIC S COHEN,exact_first_last,true,2021,1R01GM136777-01A1,R01GM136777,R01,NIGMS,353972,false,Biophysical Mechanisms of Cholesterol Homeostasis,RUSH UNIVERSITY MEDICAL CENTER,2021-08-01T00:00:00,2025-05-31T00:00:00
10063509,,Vineet Gupta,Internal Medicine,VINEET  GUPTA,exact_first_last,true,2021,5R01DK084195-09,R01DK084195,R01,NIDDK,478809,false,Role of beta2 integrin in lupus nephritis,RUSH UNIVERSITY MEDICAL CENTER,2011-09-20T00:00:00,2023-11-30T00:00:00
10063509,,,,Sanja  Sever,unmatched,false,2021,5R01DK084195-09,R01DK084195,R01,NIDDK,478809,false,Role of beta2 integrin in lupus nephritis,RUSH UNIVERSITY MEDICAL CENTER,2011-09-20T00:00:00,2023-11-30T00:00:00
10100372,,Lionel C. Clement,Internal Medicine,Lionel Claudius Clement,exact_first_last,true,2021,1R01DK126926-01,R01DK126926,R01,NIDDK,345400,false,Kidney PCSK9 in nephrotic syndrome,RUSH UNIVERSITY MEDICAL CENTER,2021-01-01T00:00:00,2024-12-31T00:00:00
9950958,,Christopher Gaiteri,Neurological Sciences,Christopher A. Gaiteri,exact_first_last,true,2021,5R01AG061798-03,R01AG061798,R01,NIA,1091431,false,"Identifying the origins of resilience through human single cell molecular networks, then testing them in diverse, resilient, human IPS lines",RUSH UNIVERSITY MEDICAL CENTER,2018-09-30T00:00:00,2024-05-31T00:00:00
10120615,,,,Joao Filipe  Inacio Mamede,unmatched,true,2021,5K22AI140963-02,K22AI140963,K22,NIAID,108000,false,Direct live-cell visualization and quantification of interactions between infectious HIV particles in primary target cells.,RUSH UNIVERSITY MEDICAL CENTER,2020-03-06T00:00:00,2022-02-28T00:00:00
10180409,,Sumant S. Chugh,Internal Medicine,Sumant Singh Chugh,exact_first_last,true,2021,1R01DK128203-01,R01DK128203,R01,NIDDK,537383,false,Soluble mediators of relapse,RUSH UNIVERSITY MEDICAL CENTER,2021-05-01T00:00:00,2026-04-30T00:00:00
10186456,,D. Rick Sumner,Anatomy & Cell Biology,D Rick Sumner,exact_first_last,true,2021,5T32AR073157-03,T32AR073157,T32,NIAMS,204372,false,Post-Doctoral Training in Joint Health,RUSH UNIVERSITY MEDICAL CENTER,2019-06-01T00:00:00,2024-05-31T00:00:00
10226958,,Jori Fleisher,Neurological Sciences,Jori Erin Fleisher,exact_first_last,true,2021,5K23NS097615-05,K23NS097615,K23,NINDS,183356,false,Reaching the Most Vulnerable: A Novel Model of Care in Advanced Parkinson's Disease,RUSH UNIVERSITY MEDICAL CENTER,2017-09-25T00:00:00,2022-07-31T00:00:00
10229602,,Christopher Gaiteri,Neurological Sciences,Christopher A. Gaiteri,exact_first_last,true,2021,5R01AG057911-05,R01AG057911,R01,NIA,224880,false,"Identifying the molecular systems, networks, and key molecules that underlie cognitive resilience",RUSH UNIVERSITY MEDICAL CENTER,2017-09-15T00:00:00,2022-08-31T00:00:00
10279177,,Sumant S. Chugh,Internal Medicine,Sumant Singh Chugh,exact_first_last,true,2021,1R01DK129522-01,R01DK129522,R01,NIDDK,562646,false,Covid 19 cytokine storm,RUSH UNIVERSITY MEDICAL CENTER,2021-08-15T00:00:00,2025-07-31T00:00:00
10315546,,,,Laura  Tran,unmatched,true,2021,1F31AA029631-01,F31AA029631,F31,NIAAA,46036,false,Impact of Peripheral Circadian Misalignment on Resiliency of Intestinal Barrier Function to Alcohol,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2023-08-31T00:00:00
10413720,,,,Joan A O'Keefe,unmatched,true,2021,3K01HD088762-05S1,K01HD088762,K01,NICHD,62465,false,Impact of Cognitive function on Balance and Gait Markers for FXTAS,RUSH UNIVERSITY MEDICAL CENTER,2016-07-07T00:00:00,2022-06-30T00:00:00
10403871,,,,Niranjan Subhash Karnik,unmatched,true,2021,3UG1DA049467-03S3,UG1DA049467,UG1,NIDA,33174,false,Quantifying How Cocaine Users Respond to Fentanyl Contamination in Cocaine,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2023-02-28T00:00:00
10251361,,Jeffrey R. Schneider,Microbial Pathogens & Immunity,Jeffrey R Schneider,exact_first_last,true,2021,5R21MH125339-02,R21MH125339,R21,NIMH,200282,false,Imaging the CNS SIV reservoir in a cART cessation model,RUSH UNIVERSITY MEDICAL CENTER,2020-09-01T00:00:00,2023-08-31T00:00:00
10260589,,,,TINA M GRIECO-CALUB,unmatched,true,2021,5R01HD100439-02,R01HD100439,R01,NICHD,326215,false,Effects of background noise on word learning in preschool-age children,RUSH UNIVERSITY MEDICAL CENTER,2020-09-09T00:00:00,2025-06-30T00:00:00
10180200,,,,Garth R Swanson,unmatched,true,2021,1R01DK128085-01,R01DK128085,R01,NIDDK,314000,false,Chronotherapy of 5-Aminosalicylic Acid in Ulcerative Colitis: A Randomized Crossover Trial,RUSH UNIVERSITY MEDICAL CENTER,2021-04-07T00:00:00,2024-03-31T00:00:00
10179322,,Anna Spagnoli,Orthopedic Surgery,Anna  Spagnoli,exact_first_last,true,2021,5R01AR074049-04,R01AR074049,R01,NIAMS,333017,false,Fate and Regulation of Fracture-induced Prx1 Cells,RUSH UNIVERSITY MEDICAL CENTER,2020-03-25T00:00:00,2024-06-30T00:00:00
10188343,,Ali Keshavarzian,Internal Medicine,ALI  KESHAVARZIAN,exact_first_last,true,2021,5R24AA026801-03,R24AA026801,R24,NIAAA,419386,false,Center for Circadian Rhythms and Alcohol-Induced Tissue Damage,RUSH UNIVERSITY MEDICAL CENTER,2019-07-01T00:00:00,2024-06-30T00:00:00
10190535,,,,Brittney Susanne Lange Maia,unmatched,true,2021,1R03AG071943-01,R03AG071943,R03,NIA,307659,false,Multilevel Contributors to Cognitive and Physical Function Decline in Older African Americans,RUSH UNIVERSITY MEDICAL CENTER,2021-06-01T00:00:00,2024-05-31T00:00:00
10196071,,Nozomu Inoue,Orthopedic Surgery,NOZOMU  INOUE,exact_first_last,true,2021,1R21AR079063-01,R21AR079063,R21,NIAMS,207240,false,Topography matching for osteochondral graft transplantation,RUSH UNIVERSITY MEDICAL CENTER,2021-05-07T00:00:00,2023-04-30T00:00:00
10196071,,Adam Yanke,Orthopedic Surgery,Adam B Yanke,exact_first_last,false,2021,1R21AR079063-01,R21AR079063,R21,NIAMS,207240,false,Topography matching for osteochondral graft transplantation,RUSH UNIVERSITY MEDICAL CENTER,2021-05-07T00:00:00,2023-04-30T00:00:00
10204954,,,,Ahmed  Lasfar,unmatched,false,2021,5R01CA225993-04,R01CA225993,R01,NCI,354247,false,Role of IFN-lambda in Promoting Breast Cancer Metastasis,RUSH UNIVERSITY MEDICAL CENTER,2018-07-15T00:00:00,2023-06-30T00:00:00
10204954,,Andrew Zloza,Internal Medicine,Andrew  Zloza,exact_first_last,true,2021,5R01CA225993-04,R01CA225993,R01,NCI,354247,false,Role of IFN-lambda in Promoting Breast Cancer Metastasis,RUSH UNIVERSITY MEDICAL CENTER,2018-07-15T00:00:00,2023-06-30T00:00:00
10215807,,Frank C. Ko,Anatomy & Cell Biology,Frank  Ko,exact_first_last,true,2021,1K01AR077679-01A1,K01AR077679,K01,NIAMS,119529,false,Role of periostin expressing cells in intramembranous bone regeneration,RUSH UNIVERSITY MEDICAL CENTER,2021-07-01T00:00:00,2026-06-30T00:00:00
10153895,,Elizabeth B. Lynch,Family & Preventive Medicine,ELIZABETH B LYNCH,exact_first_last,true,2021,5R01NR018463-02,R01NR018463,R01,NINR,691882,false,Alive Blood Pressure Project: A church-based intervention to improve blood pressure,RUSH UNIVERSITY MEDICAL CENTER,2020-05-01T00:00:00,2026-02-28T00:00:00
10315659,,Zoe Arvanitakis,Neurological Sciences,Zoe  Arvanitakis,exact_first_last,true,2021,1RF1AG074549-01,RF1AG074549,RF1,NIA,3275232,false,The role of blood and brain 5-hydroxymethylcytosine in linking vascular risk factors to ADRD in older White and Black persons,RUSH UNIVERSITY MEDICAL CENTER,2021-08-15T00:00:00,2024-07-31T00:00:00
10126777,,Andrea R. Zammit,Psychiatry & Behavioral Sciences,Andrea Rose Zammit,exact_first_last,true,2021,7K01AG054700-06,K01AG054700,K01,NIA,130545,false,Application of latent and integrative approaches to understand the spectrum of cognitive aging,RUSH UNIVERSITY MEDICAL CENTER,2017-03-15T00:00:00,2023-02-28T00:00:00
10264495,9800,Lisa Barnes,Neurological Sciences,Lisa L Barnes,exact_first_last,true,2021,1P30AG072975-01,P30AG072975,P30,NIA,380254,false,Core B: Clinical Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
